Location,Day,Date,two-way,positive N E,negative S W
990506,Thu,3/19/2020,9405,4775,4630
990506,Fri,3/20/2020,9782,4913,4869
990506,Sat,3/21/2020,6868,3415,3453
990506,Sun,3/22/2020,5461,2815,2646
990506,Mon,3/23/2020,8904,4547,4357
990506,Tue,3/24/2020,7144,3606,3538
990506,Wed,3/25/2020,7914,3972,3942
990506,Thu,3/26/2020,8384,4263,4121
990506,Fri,3/27/2020,8235,4125,4110
990506,Sat,3/28/2020,6032,3007,3025
990506,Sun,3/29/2020,5140,2636,2504
990506,Mon,3/30/2020,8170,4172,3998
990506,Tue,3/31/2020,7975,4035,3940
990506,Wed,4/1/2020,8278,4191,4087
990506,Thu,4/2/2020,8569,4354,4215
990506,Fri,4/3/2020,9106,4522,4584
990506,Sat,4/4/2020,7001,3504,3497
990506,Sun,4/5/2020,4904,2582,2322
990506,Mon,4/6/2020,8268,4223,4045
990506,Tue,4/7/2020,7996,4073,3923
990506,Wed,4/8/2020,8026,4079,3947
990509,Wed,1/1/2020,2036,962,1074
990509,Fri,1/3/2020,3486,1551,1935
990509,Sat,1/4/2020,3079,1359,1720
990509,Sun,1/5/2020,2481,1172,1309
990509,Mon,1/6/2020,3266,1473,1793
990509,Tue,1/7/2020,3381,1455,1926
990509,Wed,1/8/2020,3407,1501,1906
990509,Thu,1/9/2020,3414,1502,1912
990509,Fri,1/10/2020,3460,1462,1998
990509,Sat,1/11/2020,2730,1261,1469
990509,Sun,1/12/2020,2393,1095,1298
990509,Mon,1/13/2020,3353,1485,1868
990509,Tue,1/14/2020,3503,1523,1980
990509,Wed,1/15/2020,3455,1530,1925
990509,Thu,1/16/2020,3550,1593,1957
990509,Fri,1/17/2020,3810,1618,2192
990509,Wed,1/22/2020,3875,1990,1885
990509,Thu,1/23/2020,3989,2053,1936
990509,Fri,1/24/2020,4113,2025,2088
990509,Sun,1/26/2020,2859,1489,1370
990509,Mon,1/27/2020,3582,1843,1739
990509,Tue,1/28/2020,3742,1885,1857
990509,Thu,1/30/2020,4117,2067,2050
990509,Fri,1/31/2020,4261,2130,2131
990509,Sat,2/1/2020,3603,1797,1806
990509,Sun,2/2/2020,2841,1496,1345
990509,Mon,2/3/2020,3879,1995,1884
990509,Tue,2/4/2020,3928,1991,1937
990509,Wed,2/5/2020,3793,1905,1888
990509,Thu,2/6/2020,3895,1963,1932
990509,Fri,2/7/2020,4266,2103,2163
990509,Sat,2/8/2020,3375,1703,1672
990509,Sun,2/9/2020,2733,1420,1313
990509,Mon,2/10/2020,3684,1871,1813
990509,Tue,2/11/2020,3880,1955,1925
990509,Wed,2/12/2020,3782,1902,1880
990509,Thu,2/13/2020,3950,1970,1980
990509,Fri,2/14/2020,4495,2250,2245
990509,Sat,2/15/2020,3707,1873,1834
990509,Sun,2/16/2020,2857,1504,1353
990509,Mon,2/17/2020,3634,1916,1718
990509,Tue,2/18/2020,3992,2017,1975
990509,Wed,2/19/2020,3852,1972,1880
990509,Thu,2/20/2020,4005,2043,1962
990509,Fri,2/21/2020,4502,2225,2277
990509,Sun,2/23/2020,3172,1658,1514
990509,Mon,2/24/2020,3665,1878,1787
990509,Thu,2/27/2020,3926,2011,1915
990509,Fri,2/28/2020,4352,2201,2151
990509,Sat,2/29/2020,4273,2161,2112
990509,Sun,3/1/2020,3318,1729,1589
990509,Mon,3/2/2020,3595,1857,1738
990509,Tue,3/3/2020,4067,2058,2009
990509,Wed,3/4/2020,3982,2007,1975
990509,Thu,3/5/2020,4214,2120,2094
990509,Fri,3/6/2020,4435,2243,2192
990509,Sat,3/7/2020,4179,2117,2062
990509,Sun,3/8/2020,3377,1748,1629
990509,Mon,3/9/2020,3770,1922,1848
990509,Tue,3/10/2020,4044,2056,1988
990509,Wed,3/11/2020,4069,2068,2001
990509,Thu,3/12/2020,3997,2008,1989
990509,Fri,3/13/2020,4562,2296,2266
990509,Sat,3/14/2020,3058,1538,1520
990509,Sun,3/15/2020,2713,1391,1322
990509,Mon,3/16/2020,3607,1832,1775
990509,Tue,3/17/2020,3523,1771,1752
990509,Wed,3/18/2020,3187,1624,1563
990509,Thu,3/19/2020,3170,1621,1549
990509,Fri,3/20/2020,3471,1774,1697
990509,Sat,3/21/2020,2507,1266,1241
990509,Sun,3/22/2020,1915,994,921
990509,Mon,3/23/2020,3089,1575,1514
990509,Tue,3/24/2020,2926,1485,1441
990509,Wed,3/25/2020,2664,1363,1301
990509,Thu,3/26/2020,2639,1330,1309
990509,Fri,3/27/2020,2816,1432,1384
990509,Sat,3/28/2020,2095,1067,1028
990509,Sun,3/29/2020,1683,882,801
990509,Mon,3/30/2020,2794,1431,1363
990509,Tue,3/31/2020,2738,1399,1339
990509,Wed,4/1/2020,2712,1370,1342
990509,Thu,4/2/2020,2907,1457,1450
990509,Fri,4/3/2020,3171,1598,1573
990509,Sat,4/4/2020,2385,1210,1175
990509,Sun,4/5/2020,1940,989,951
990509,Mon,4/6/2020,2881,1495,1386
990509,Tue,4/7/2020,2961,1521,1440
990509,Wed,4/8/2020,2954,1497,1457
990601,Wed,1/1/2020,620,298,322
990601,Thu,1/2/2020,1374,636,738
990601,Fri,1/3/2020,1384,663,721
990601,Sat,1/4/2020,840,404,436
990601,Sun,1/5/2020,805,377,428
990601,Mon,1/6/2020,1315,610,705
990601,Tue,1/7/2020,1480,720,760
990601,Wed,1/8/2020,1426,692,734
990601,Thu,1/9/2020,1468,706,762
990601,Fri,1/10/2020,1423,716,707
990601,Sat,1/11/2020,828,423,405
990601,Sun,1/12/2020,746,380,366
990601,Mon,1/13/2020,1423,682,741
990601,Tue,1/14/2020,1495,724,771
990601,Wed,1/15/2020,1395,694,701
990601,Thu,1/16/2020,1464,728,736
990601,Fri,1/17/2020,1622,835,787
990601,Sat,1/18/2020,953,490,463
990601,Sun,1/19/2020,714,367,347
990601,Mon,1/20/2020,1257,617,640
990601,Tue,1/21/2020,1453,710,743
990601,Wed,1/22/2020,1398,687,711
990601,Thu,1/23/2020,1424,687,737
990601,Fri,1/24/2020,1500,767,733
990601,Sat,1/25/2020,861,451,410
990601,Sun,1/26/2020,816,402,414
990601,Mon,1/27/2020,1294,616,678
990601,Tue,1/28/2020,1319,650,669
990601,Thu,1/30/2020,1355,663,692
990601,Fri,1/31/2020,1344,695,649
990601,Sat,2/1/2020,945,509,436
990601,Sun,2/2/2020,804,409,395
990601,Mon,2/3/2020,1332,655,677
990601,Tue,2/4/2020,1317,647,670
990601,Wed,2/5/2020,1208,586,622
990601,Thu,2/6/2020,1419,699,720
990601,Fri,2/7/2020,1398,710,688
990601,Sat,2/8/2020,818,417,401
990601,Sun,2/9/2020,716,352,364
990601,Mon,2/10/2020,1248,593,655
990601,Tue,2/11/2020,1358,677,681
990601,Wed,2/12/2020,1327,678,649
990601,Thu,2/13/2020,1347,672,675
990601,Fri,2/14/2020,1517,761,756
990601,Sat,2/15/2020,1052,548,504
990601,Sun,2/16/2020,904,451,453
990601,Mon,2/17/2020,1301,624,677
990601,Tue,2/18/2020,1367,666,701
990601,Wed,2/19/2020,1270,621,649
990601,Thu,2/20/2020,1354,661,693
990601,Fri,2/21/2020,1499,780,719
990601,Sat,2/22/2020,1008,513,495
990601,Sun,2/23/2020,862,421,441
990601,Mon,2/24/2020,1200,562,638
990601,Thu,2/27/2020,1329,662,667
990601,Fri,2/28/2020,1489,756,733
990601,Sat,2/29/2020,1166,607,559
990601,Sun,3/1/2020,908,437,471
990601,Mon,3/2/2020,1265,616,649
990601,Tue,3/3/2020,1426,696,730
990601,Wed,3/4/2020,1321,650,671
990601,Thu,3/5/2020,1390,698,692
990601,Fri,3/6/2020,1526,761,765
990601,Sat,3/7/2020,1224,629,595
990601,Sun,3/8/2020,1013,490,523
990601,Mon,3/9/2020,1336,644,692
990601,Tue,3/10/2020,1304,632,672
990601,Wed,3/11/2020,1380,694,686
990601,Thu,3/12/2020,1324,657,667
990601,Fri,3/13/2020,1465,754,711
990601,Sat,3/14/2020,838,444,394
990601,Sun,3/15/2020,758,380,378
990601,Mon,3/16/2020,1246,589,657
990601,Tue,3/17/2020,1269,631,638
990601,Wed,3/18/2020,1115,546,569
990601,Thu,3/19/2020,1084,547,537
990601,Fri,3/20/2020,1163,584,579
990601,Sat,3/21/2020,788,391,397
990601,Sun,3/22/2020,522,267,255
990601,Mon,3/23/2020,1193,575,618
990601,Tue,3/24/2020,1153,571,582
990601,Wed,3/25/2020,1073,530,543
990601,Thu,3/26/2020,1060,529,531
990601,Fri,3/27/2020,1067,527,540
990601,Sat,3/28/2020,577,281,296
990601,Sun,3/29/2020,513,255,258
990601,Mon,3/30/2020,1067,520,547
990601,Tue,3/31/2020,1032,503,529
990601,Wed,4/1/2020,1061,528,533
990601,Thu,4/2/2020,1138,587,551
990601,Fri,4/3/2020,1083,559,524
990601,Sat,4/4/2020,747,371,376
990601,Sun,4/5/2020,586,272,314
990601,Mon,4/6/2020,1187,597,590
990601,Tue,4/7/2020,1194,618,576
990601,Wed,4/8/2020,1217,601,616
990602,Wed,1/1/2020,426,213,213
990602,Thu,1/2/2020,604,303,301
990602,Fri,1/3/2020,692,346,346
990602,Sat,1/4/2020,536,266,270
990602,Sun,1/5/2020,542,270,272
990602,Mon,1/6/2020,654,338,316
990602,Tue,1/7/2020,767,382,385
990602,Wed,1/8/2020,778,400,378
990602,Thu,1/9/2020,764,378,386
990602,Fri,1/10/2020,713,360,353
990602,Sat,1/11/2020,613,308,305
990602,Sun,1/12/2020,482,240,242
990602,Mon,1/13/2020,696,345,351
990602,Tue,1/14/2020,740,368,372
990602,Wed,1/15/2020,719,361,358
990602,Thu,1/16/2020,717,362,355
990602,Fri,1/17/2020,727,372,355
990602,Sat,1/18/2020,556,291,265
990602,Sun,1/19/2020,464,232,232
990602,Mon,1/20/2020,571,289,282
990602,Tue,1/21/2020,653,324,329
990602,Wed,1/22/2020,715,357,358
990602,Thu,1/23/2020,756,386,370
990602,Fri,1/24/2020,706,358,348
990602,Sat,1/25/2020,677,348,329
990602,Sun,1/26/2020,507,258,249
990602,Mon,1/27/2020,663,338,325
990602,Tue,1/28/2020,643,325,318
990602,Thu,1/30/2020,738,377,361
990602,Fri,1/31/2020,764,386,378
990602,Sat,2/1/2020,652,337,315
990602,Sun,2/2/2020,557,272,285
990602,Mon,2/3/2020,665,329,336
990602,Tue,2/4/2020,570,281,289
990602,Wed,2/5/2020,668,332,336
990602,Thu,2/6/2020,606,306,300
990602,Fri,2/7/2020,723,367,356
990602,Sat,2/8/2020,573,286,287
990602,Sun,2/9/2020,478,238,240
990602,Mon,2/10/2020,643,312,331
990602,Tue,2/11/2020,660,340,320
990602,Wed,2/12/2020,642,315,327
990602,Thu,2/13/2020,690,343,347
990602,Fri,2/14/2020,704,349,355
990602,Sat,2/15/2020,684,343,341
990602,Sun,2/16/2020,493,248,245
990602,Mon,2/17/2020,571,280,291
990602,Tue,2/18/2020,656,338,318
990602,Wed,2/19/2020,675,341,334
990602,Thu,2/20/2020,694,340,354
990602,Fri,2/21/2020,697,354,343
990602,Sat,2/22/2020,699,360,339
990602,Sun,2/23/2020,583,284,299
990602,Mon,2/24/2020,684,335,349
990602,Thu,2/27/2020,717,360,357
990602,Fri,2/28/2020,734,372,362
990602,Sat,2/29/2020,679,344,335
990602,Sun,3/1/2020,552,273,279
990602,Mon,3/2/2020,634,315,319
990602,Tue,3/3/2020,737,371,366
990602,Wed,3/4/2020,711,361,350
990602,Thu,3/5/2020,709,354,355
990602,Fri,3/6/2020,879,446,433
990602,Sat,3/7/2020,688,349,339
990602,Sun,3/8/2020,652,322,330
990602,Mon,3/9/2020,665,329,336
990602,Tue,3/10/2020,678,345,333
990602,Wed,3/11/2020,691,340,351
990602,Thu,3/12/2020,674,333,341
990602,Fri,3/13/2020,765,392,373
990602,Sat,3/14/2020,553,269,284
990602,Sun,3/15/2020,541,266,275
990602,Mon,3/16/2020,623,312,311
990602,Tue,3/17/2020,631,317,314
990602,Wed,3/18/2020,636,311,325
990602,Thu,3/19/2020,535,271,264
990602,Fri,3/20/2020,614,303,311
990602,Sat,3/21/2020,513,259,254
990602,Sun,3/22/2020,377,189,188
990602,Mon,3/23/2020,543,264,279
990602,Tue,3/24/2020,466,231,235
990602,Wed,3/25/2020,513,252,261
990602,Thu,3/26/2020,539,267,272
990602,Fri,3/27/2020,558,277,281
990602,Sat,3/28/2020,485,241,244
990602,Sun,3/29/2020,482,228,254
990602,Mon,3/30/2020,578,290,288
990602,Tue,3/31/2020,510,251,259
990602,Wed,4/1/2020,569,281,288
990602,Thu,4/2/2020,547,272,275
990602,Fri,4/3/2020,711,361,350
990602,Sat,4/4/2020,519,258,261
990602,Sun,4/5/2020,435,213,222
990602,Mon,4/6/2020,562,279,283
990602,Tue,4/7/2020,604,305,299
990602,Wed,4/8/2020,656,328,328
990604,Wed,1/1/2020,519,269,250
990604,Thu,1/2/2020,789,392,397
990604,Fri,1/3/2020,838,409,429
990604,Sat,1/4/2020,618,324,294
990604,Sun,1/5/2020,572,285,287
990604,Mon,1/6/2020,838,394,444
990604,Tue,1/7/2020,901,444,457
990604,Wed,1/8/2020,989,502,487
990604,Thu,1/9/2020,936,495,441
990604,Fri,1/10/2020,740,375,365
990604,Sat,1/11/2020,587,289,298
990604,Sun,1/12/2020,508,255,253
990604,Mon,1/13/2020,814,399,415
990604,Tue,1/14/2020,815,415,400
990604,Wed,1/15/2020,856,430,426
990604,Thu,1/16/2020,862,436,426
990604,Fri,1/17/2020,903,445,458
990604,Sat,1/18/2020,602,296,306
990604,Sun,1/19/2020,479,245,234
990604,Mon,1/20/2020,743,376,367
990604,Tue,1/21/2020,901,448,453
990604,Wed,1/22/2020,817,405,412
990604,Thu,1/23/2020,858,422,436
990604,Fri,1/24/2020,787,387,400
990604,Sat,1/25/2020,595,316,279
990604,Sun,1/26/2020,500,257,243
990604,Mon,1/27/2020,816,403,413
990604,Tue,1/28/2020,806,414,392
990604,Thu,1/30/2020,807,421,386
990604,Fri,1/31/2020,857,435,422
990604,Sat,2/1/2020,641,318,323
990604,Sun,2/2/2020,586,296,290
990604,Mon,2/3/2020,780,385,395
990604,Tue,2/4/2020,736,377,359
990604,Wed,2/5/2020,771,388,383
990604,Thu,2/6/2020,771,373,398
990604,Fri,2/7/2020,884,444,440
990604,Sat,2/8/2020,597,306,291
990604,Sun,2/9/2020,513,256,257
990604,Mon,2/10/2020,785,387,398
990604,Tue,2/11/2020,879,433,446
990604,Wed,2/12/2020,738,362,376
990604,Thu,2/13/2020,824,410,414
990604,Fri,2/14/2020,814,414,400
990604,Sat,2/15/2020,635,336,299
990604,Sun,2/16/2020,610,307,303
990604,Mon,2/17/2020,672,319,353
990604,Tue,2/18/2020,783,392,391
990604,Wed,2/19/2020,797,401,396
990604,Thu,2/20/2020,774,377,397
990604,Fri,2/21/2020,801,400,401
990604,Sat,2/22/2020,775,407,368
990604,Sun,2/23/2020,604,293,311
990604,Mon,2/24/2020,724,352,372
990604,Thu,2/27/2020,788,383,405
990604,Fri,2/28/2020,832,419,413
990604,Sat,2/29/2020,673,346,327
990604,Sun,3/1/2020,628,336,292
990604,Mon,3/2/2020,655,317,338
990604,Tue,3/3/2020,791,397,394
990604,Wed,3/4/2020,774,396,378
990604,Thu,3/5/2020,800,407,393
990604,Fri,3/6/2020,883,450,433
990604,Sat,3/7/2020,664,347,317
990604,Sun,3/8/2020,731,343,388
990604,Mon,3/9/2020,725,352,373
990604,Tue,3/10/2020,793,401,392
990604,Wed,3/11/2020,784,391,393
990604,Thu,3/12/2020,781,389,392
990604,Fri,3/13/2020,785,399,386
990604,Sat,3/14/2020,533,263,270
990604,Sun,3/15/2020,515,269,246
990604,Mon,3/16/2020,681,331,350
990604,Tue,3/17/2020,728,376,352
990604,Wed,3/18/2020,637,337,300
990604,Thu,3/19/2020,595,301,294
990604,Fri,3/20/2020,685,357,328
990604,Sat,3/21/2020,553,284,269
990604,Sun,3/22/2020,429,221,208
990604,Mon,3/23/2020,599,292,307
990604,Tue,3/24/2020,609,317,292
990604,Wed,3/25/2020,619,303,316
990604,Thu,3/26/2020,693,353,340
990604,Fri,3/27/2020,708,352,356
990604,Sat,3/28/2020,567,290,277
990604,Sun,3/29/2020,508,263,245
990604,Mon,3/30/2020,639,312,327
990604,Tue,3/31/2020,619,320,299
990604,Wed,4/1/2020,612,307,305
990604,Thu,4/2/2020,785,385,400
990604,Fri,4/3/2020,765,396,369
990604,Sat,4/4/2020,625,313,312
990604,Sun,4/5/2020,479,245,234
990604,Mon,4/6/2020,605,307,298
990604,Tue,4/7/2020,662,328,334
990604,Wed,4/8/2020,729,361,368
990606,Wed,1/1/2020,2225,1114,1111
990606,Thu,1/2/2020,3336,1605,1731
990606,Fri,1/3/2020,3775,1843,1932
990606,Sat,1/4/2020,2891,1431,1460
990606,Sun,1/5/2020,2396,1205,1191
990606,Mon,1/6/2020,3533,1738,1795
990606,Tue,1/7/2020,3660,1791,1869
990606,Wed,1/8/2020,3523,1721,1802
990606,Thu,1/9/2020,3847,1885,1962
990606,Fri,1/10/2020,3647,1789,1858
990606,Sat,1/11/2020,2531,1249,1282
990606,Sun,1/12/2020,2400,1200,1200
990606,Mon,1/13/2020,3309,1604,1705
990606,Tue,1/14/2020,3699,1821,1878
990606,Wed,1/15/2020,3577,1748,1829
990606,Thu,1/16/2020,3789,1854,1935
990606,Fri,1/17/2020,3889,1922,1967
990606,Sat,1/18/2020,2893,1458,1435
990606,Sun,1/19/2020,2327,1146,1181
990606,Mon,1/20/2020,2721,1343,1378
990606,Tue,1/21/2020,3446,1694,1752
990606,Wed,1/22/2020,3651,1888,1763
990606,Thu,1/23/2020,3729,1878,1851
990606,Fri,1/24/2020,3824,1911,1913
990606,Sat,1/25/2020,2859,1418,1441
990606,Sun,1/26/2020,2341,1188,1153
990606,Mon,1/27/2020,3335,1654,1681
990606,Tue,1/28/2020,3365,1661,1704
990606,Thu,1/30/2020,3629,1811,1818
990606,Fri,1/31/2020,3947,1951,1996
990606,Sat,2/1/2020,3112,1566,1546
990606,Sun,2/2/2020,2667,1347,1320
990606,Mon,2/3/2020,3881,1960,1921
990606,Tue,2/4/2020,3482,1703,1779
990606,Wed,2/5/2020,3374,1680,1694
990606,Thu,2/6/2020,3609,1792,1817
990606,Fri,2/7/2020,3449,1677,1772
990606,Sat,2/8/2020,2771,1392,1379
990606,Sun,2/9/2020,2268,1126,1142
990606,Mon,2/10/2020,3254,1581,1673
990606,Tue,2/11/2020,3497,1727,1770
990606,Wed,2/12/2020,3240,1602,1638
990606,Thu,2/13/2020,3582,1774,1808
990606,Fri,2/14/2020,3759,1864,1895
990606,Sat,2/15/2020,3340,1722,1618
990606,Sun,2/16/2020,2435,1211,1224
990606,Mon,2/17/2020,3141,1541,1600
990606,Tue,2/18/2020,3468,1687,1781
990606,Wed,2/19/2020,3520,1742,1778
990606,Thu,2/20/2020,3697,1836,1861
990606,Fri,2/21/2020,3877,1919,1958
990606,Sat,2/22/2020,3288,1641,1647
990606,Sun,2/23/2020,2586,1303,1283
990606,Mon,2/24/2020,3705,1844,1861
990606,Thu,2/27/2020,3626,1816,1810
990606,Fri,2/28/2020,4040,2002,2038
990606,Sat,2/29/2020,3194,1600,1594
990606,Sun,3/1/2020,2857,1453,1404
990606,Mon,3/2/2020,3270,1599,1671
990606,Tue,3/3/2020,3769,1858,1911
990606,Wed,3/4/2020,3687,1822,1865
990606,Thu,3/5/2020,3731,1838,1893
990606,Fri,3/6/2020,4026,1987,2039
990606,Sat,3/7/2020,3491,1761,1730
990606,Sun,3/8/2020,2997,1511,1486
990606,Mon,3/9/2020,3560,1768,1792
990606,Tue,3/10/2020,3451,1692,1759
990606,Wed,3/11/2020,3779,1885,1894
990606,Thu,3/12/2020,3618,1804,1814
990606,Fri,3/13/2020,4212,2094,2118
990606,Sat,3/14/2020,2966,1466,1500
990606,Sun,3/15/2020,2427,1212,1215
990606,Mon,3/16/2020,3152,1543,1609
990606,Tue,3/17/2020,3339,1636,1703
990606,Wed,3/18/2020,3072,1527,1545
990606,Thu,3/19/2020,2946,1469,1477
990606,Fri,3/20/2020,3433,1668,1765
990606,Sat,3/21/2020,2709,1351,1358
990606,Sun,3/22/2020,1919,981,938
990606,Mon,3/23/2020,3112,1543,1569
990606,Tue,3/24/2020,2866,1407,1459
990606,Wed,3/25/2020,2388,1191,1197
990606,Thu,3/26/2020,2850,1409,1441
990606,Fri,3/27/2020,3014,1486,1528
990606,Sat,3/28/2020,2635,1298,1337
990606,Thu,4/2/2020,2811,1394,1417
990606,Fri,4/3/2020,3523,1687,1836
990606,Sat,4/4/2020,3135,1540,1595
990606,Sun,4/5/2020,2283,1194,1089
990606,Mon,4/6/2020,3035,1502,1533
990606,Tue,4/7/2020,2960,1470,1490
990607,Wed,1/1/2020,10009,5046,4963
990607,Thu,1/2/2020,20302,10462,9840
990607,Fri,1/3/2020,23134,11330,11804
990607,Sat,1/4/2020,15760,7233,8527
990607,Sun,1/5/2020,11877,5935,5942
990607,Mon,1/6/2020,20944,10812,10132
990607,Tue,1/7/2020,22566,11083,11483
990607,Wed,1/8/2020,22562,11027,11535
990607,Thu,1/9/2020,23155,11357,11798
990607,Fri,1/10/2020,24544,12112,12432
990607,Sat,1/11/2020,16304,7526,8778
990607,Sun,1/12/2020,12871,6318,6553
990607,Mon,1/13/2020,20759,10742,10017
990607,Tue,1/14/2020,22196,10993,11203
990607,Wed,1/15/2020,22365,10962,11403
990607,Thu,1/16/2020,22963,11414,11549
990607,Fri,1/17/2020,23381,11504,11877
990607,Sat,1/18/2020,16532,7616,8916
990607,Sun,1/19/2020,11290,5567,5723
990607,Mon,1/20/2020,19784,10127,9657
990607,Tue,1/21/2020,21965,10859,11106
990607,Wed,1/22/2020,21596,10814,10782
990607,Thu,1/23/2020,21502,10872,10630
990607,Fri,1/24/2020,22516,11350,11166
990607,Sat,1/25/2020,17117,7995,9122
990607,Sun,1/26/2020,12675,6424,6251
990607,Mon,1/27/2020,19780,10504,9276
990607,Tue,1/28/2020,21012,10561,10451
990607,Thu,1/30/2020,21965,11065,10900
990607,Fri,1/31/2020,23207,11596,11611
990607,Sat,2/1/2020,17158,8097,9061
990607,Sun,2/2/2020,11632,5764,5868
990607,Mon,2/3/2020,20226,10509,9717
990607,Tue,2/4/2020,21387,10582,10805
990607,Wed,2/5/2020,21615,10712,10903
990607,Thu,2/6/2020,21844,10819,11025
990607,Fri,2/7/2020,23273,11502,11771
990607,Sat,2/8/2020,17263,7988,9275
990607,Sun,2/9/2020,11470,5630,5840
990607,Mon,2/10/2020,19992,10346,9646
990607,Tue,2/11/2020,22116,10942,11174
990607,Wed,2/12/2020,21592,10643,10949
990607,Thu,2/13/2020,22456,11040,11416
990607,Fri,2/14/2020,23232,11614,11618
990607,Sat,2/15/2020,17917,8464,9453
990607,Sun,2/16/2020,13102,6591,6511
990607,Mon,2/17/2020,20557,10655,9902
990607,Tue,2/18/2020,21896,10798,11098
990607,Wed,2/19/2020,22283,11026,11257
990607,Thu,2/20/2020,22751,11284,11467
990607,Fri,2/21/2020,24181,11988,12193
990607,Sat,2/22/2020,18537,8657,9880
990607,Sun,2/23/2020,13433,6635,6798
990607,Mon,2/24/2020,19914,10329,9585
990607,Thu,2/27/2020,23012,11351,11661
990607,Fri,2/28/2020,24242,12001,12241
990607,Sat,2/29/2020,19041,8952,10089
990607,Sun,3/1/2020,13634,6806,6828
990607,Mon,3/2/2020,20585,10663,9922
990607,Tue,3/3/2020,23013,11184,11829
990607,Wed,3/4/2020,23048,11373,11675
990607,Thu,3/5/2020,23457,11639,11818
990607,Fri,3/6/2020,24875,12249,12626
990607,Sat,3/7/2020,18535,8651,9884
990607,Sun,3/8/2020,13138,6496,6642
990607,Mon,3/9/2020,20585,10671,9914
990607,Tue,3/10/2020,22807,11321,11486
990607,Wed,3/11/2020,22817,11231,11586
990607,Thu,3/12/2020,22126,10986,11140
990607,Fri,3/13/2020,24129,11810,12319
990607,Sat,3/14/2020,16523,7837,8686
990607,Sun,3/15/2020,11980,5822,6158
990607,Mon,3/16/2020,19873,10326,9547
990607,Tue,3/17/2020,20635,10236,10399
990607,Wed,3/18/2020,19580,9657,9923
990607,Thu,3/19/2020,19543,9697,9846
990607,Fri,3/20/2020,20226,9871,10355
990607,Sat,3/21/2020,11807,5497,6310
990607,Sun,3/22/2020,7158,3567,3591
990607,Mon,3/23/2020,13247,6626,6621
990607,Tue,3/24/2020,13250,6519,6731
990607,Wed,3/25/2020,11806,5772,6034
990607,Thu,3/26/2020,12157,6035,6122
990607,Fri,3/27/2020,12577,6191,6386
990607,Sat,3/28/2020,7854,3821,4033
990607,Sun,3/29/2020,6501,3227,3274
990607,Mon,3/30/2020,12230,6050,6180
990607,Tue,3/31/2020,12181,6023,6158
990607,Wed,4/1/2020,12426,6106,6320
990607,Thu,4/2/2020,12587,6261,6326
990607,Fri,4/3/2020,13224,6510,6714
990607,Sat,4/4/2020,8504,4173,4331
990607,Sun,4/5/2020,6571,3243,3328
990607,Mon,4/6/2020,12397,6163,6234
990607,Tue,4/7/2020,12910,6326,6584
990608,Wed,1/1/2020,10368,5202,5166
990608,Thu,1/2/2020,17814,8968,8846
990608,Fri,1/3/2020,19247,9652,9595
990608,Sat,1/4/2020,13923,6989,6934
990608,Sun,1/5/2020,11726,5838,5888
990608,Mon,1/6/2020,18555,9528,9027
990608,Tue,1/7/2020,19916,10080,9836
990608,Wed,1/8/2020,19715,9957,9758
990608,Fri,1/10/2020,19208,9769,9439
990608,Sat,1/11/2020,13333,6707,6626
990608,Sun,1/12/2020,11917,5994,5923
990608,Mon,1/13/2020,19623,9976,9647
990608,Tue,1/14/2020,20288,10220,10068
990608,Wed,1/15/2020,20462,10309,10153
990608,Thu,1/16/2020,19961,10053,9908
990608,Fri,1/17/2020,19915,10124,9791
990608,Sat,1/18/2020,14342,7267,7075
990608,Sun,1/19/2020,11472,5854,5618
990608,Mon,1/20/2020,16396,8326,8070
990608,Tue,1/21/2020,19698,9906,9792
990608,Wed,1/22/2020,20567,10043,10524
990608,Thu,1/23/2020,20126,10060,10066
990608,Fri,1/24/2020,20541,10157,10384
990608,Sat,1/25/2020,15018,7416,7602
990608,Sun,1/26/2020,12423,5995,6428
990608,Mon,1/27/2020,19306,9648,9658
990608,Tue,1/28/2020,19828,9893,9935
990608,Thu,1/30/2020,20335,10095,10240
990608,Fri,1/31/2020,21269,10592,10677
990608,Sat,2/1/2020,15539,7742,7797
990608,Sun,2/2/2020,13337,6618,6719
990608,Mon,2/3/2020,19712,9885,9827
990608,Tue,2/4/2020,19312,9707,9605
990608,Wed,2/5/2020,19394,9746,9648
